wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
śląskie;Piekary Śląskie;28;5.1;0;0;0;25;384;83;28;54;1;t2471;2020-11-24
śląskie;Ruda Śląska;92;6.71;3;0;3;86;1182;266;95;167;4;t2472;2020-11-24
śląskie;Rybnik;55;3.99;5;1;4;60;1005;187;64;117;6;t2473;2020-11-24
śląskie;Siemianowice Śląskie;20;3.0;1;1;0;56;281;77;21;54;2;t2474;2020-11-24
śląskie;Sosnowiec;90;4.52;7;0;7;129;1292;263;98;164;1;t2475;2020-11-24
śląskie;Świętochłowice;18;3.65;0;0;0;36;304;54;18;36;0;t2476;2020-11-24
śląskie;Tychy;75;5.89;3;0;3;84;1029;180;81;97;2;t2477;2020-11-24
śląskie;Zabrze;90;5.24;1;0;1;76;1206;258;95;161;2;t2478;2020-11-24
śląskie;Żory;37;5.9;0;0;0;32;633;91;38;53;0;t2479;2020-11-24
świętokrzyskie;buski;37;5.18;2;2;0;23;540;173;38;121;14;t2601;2020-11-24
świętokrzyskie;jędrzejowski;9;1.06;0;0;0;31;661;44;9;34;1;t2602;2020-11-24
świętokrzyskie;kazimierski;2;0.6;0;0;0;13;226;19;2;16;1;t2603;2020-11-24
świętokrzyskie;kielecki;49;2.32;3;0;3;60;1131;212;52;155;5;t2604;2020-11-24
świętokrzyskie;konecki;15;1.89;1;0;1;19;575;89;15;73;1;t2605;2020-11-24
świętokrzyskie;opatowski;24;4.63;4;4;0;20;435;64;24;36;4;t2606;2020-11-24
świętokrzyskie;ostrowiecki;31;2.86;3;0;3;64;830;115;36;72;7;t2607;2020-11-24
świętokrzyskie;pińczowski;15;3.88;1;0;1;18;189;31;16;13;2;t2608;2020-11-24
świętokrzyskie;sandomierski;6;0.78;0;0;0;33;645;48;7;39;2;t2609;2020-11-24
świętokrzyskie;skarżyski;15;2.04;0;0;0;28;468;82;15;66;1;t2610;2020-11-24
świętokrzyskie;starachowicki;17;1.91;1;0;1;37;1054;73;21;47;5;t2611;2020-11-24
świętokrzyskie;staszowski;9;1.26;0;0;0;12;422;51;10;40;1;t2612;2020-11-24
świętokrzyskie;włoszczowski;6;1.34;1;1;0;8;272;22;6;15;1;t2613;2020-11-24
świętokrzyskie;Kielce;66;3.4;3;0;3;72;1037;266;75;184;7;t2661;2020-11-24
warmińsko-mazurskie;bartoszycki;41;7.21;2;0;2;62;787;157;43;98;16;t2801;2020-11-24
warmińsko-mazurskie;braniewski;8;1.95;2;0;2;42;479;31;9;19;3;t2802;2020-11-24
warmińsko-mazurskie;działdowski;20;3.08;5;0;5;64;978;66;22;43;1;t2803;2020-11-24
warmińsko-mazurskie;elbląski;60;10.52;2;1;1;61;741;103;60;39;4;t2804;2020-11-24
warmińsko-mazurskie;ełcki;46;5.02;4;0;4;74;1172;105;48;56;1;t2805;2020-11-24
warmińsko-mazurskie;giżycki;14;2.48;0;0;0;48;571;63;14;46;3;t2806;2020-11-24
warmińsko-mazurskie;iławski;78;8.4;2;1;1;100;870;187;83;100;4;t2807;2020-11-24
warmińsko-mazurskie;kętrzyński;17;2.74;0;0;0;34;360;65;18;45;2;t2808;2020-11-24
warmińsko-mazurskie;lidzbarski;52;12.67;1;0;1;57;507;99;53;43;3;t2809;2020-11-24
warmińsko-mazurskie;mrągowski;9;1.81;2;0;2;51;465;42;9;30;3;t2810;2020-11-24
warmińsko-mazurskie;nidzicki;17;5.19;0;0;0;35;336;52;17;26;9;t2811;2020-11-24
warmińsko-mazurskie;nowomiejski;10;2.28;3;1;2;27;564;49;10;38;1;t2812;2020-11-24
warmińsko-mazurskie;olecki;16;4.7;4;0;4;16;419;36;16;19;1;t2813;2020-11-24
warmińsko-mazurskie;olsztyński;111;8.73;1;0;1;102;1632;292;119;170;3;t2814;2020-11-24
warmińsko-mazurskie;ostródzki;44;4.24;4;0;4;85;1112;119;49;68;2;t2815;2020-11-24
warmińsko-mazurskie;piski;3;0.54;1;1;0;49;547;30;3;26;1;t2816;2020-11-24
warmińsko-mazurskie;szczycieński;34;4.91;0;0;0;55;712;103;35;68;0;t2817;2020-11-24
warmińsko-mazurskie;gołdapski;16;6.01;0;0;0;10;381;38;16;22;0;t2818;2020-11-24
warmińsko-mazurskie;węgorzewski;8;3.55;0;0;0;24;333;34;8;23;3;t2819;2020-11-24
warmińsko-mazurskie;Elbląg;110;9.24;0;0;0;158;1527;234;112;113;9;t2861;2020-11-24
warmińsko-mazurskie;Olsztyn;146;8.5;1;0;1;209;1828;443;150;287;6;t2862;2020-11-24
wielkopolskie;chodzieski;6;1.28;2;0;2;24;572;25;6;19;0;t3001;2020-11-24
wielkopolskie;czarnkowsko-trzcianecki;43;4.95;0;0;0;77;1255;91;43;46;2;t3002;2020-11-24
wielkopolskie;gnieźnieński;41;2.82;2;0;2;124;1630;139;48;86;5;t3003;2020-11-24
wielkopolskie;gostyński;10;1.32;4;0;4;24;495;60;10;49;1;t3004;2020-11-24
wielkopolskie;grodziski;22;4.24;2;0;2;36;822;64;24;38;2;t3005;2020-11-24
wielkopolskie;jarociński;7;0.98;4;0;4;29;633;46;7;39;0;t3006;2020-11-24
wielkopolskie;kaliski;15;1.81;0;0;0;21;608;51;17;31;3;t3007;2020-11-24
wielkopolskie;kępiński;22;3.9;3;2;1;33;687;66;23;41;2;t3008;2020-11-24
wielkopolskie;kolski;8;0.93;3;0;3;36;380;53;9;43;1;t3009;2020-11-24
wielkopolskie;koniński;16;1.23;2;0;2;67;1454;57;16;40;1;t3010;2020-11-24
wielkopolskie;kościański;11;1.39;1;0;1;54;822;85;13;71;1;t3011;2020-11-24
wielkopolskie;krotoszyński;17;2.2;0;0;0;34;929;56;18;36;2;t3012;2020-11-24
wielkopolskie;leszczyński;28;4.87;0;0;0;25;825;69;31;36;2;t3013;2020-11-24
wielkopolskie;międzychodzki;2;0.55;0;0;0;11;339;25;2;22;1;t3014;2020-11-24
wielkopolskie;nowotomyski;44;5.81;0;0;0;88;1282;106;47;56;3;t3015;2020-11-24
wielkopolskie;obornicki;24;4.01;1;0;1;58;1112;61;24;35;2;t3016;2020-11-24
wielkopolskie;ostrowski;42;2.6;1;0;1;70;1006;132;43;84;5;t3017;2020-11-24
wielkopolskie;ostrzeszowski;13;2.35;0;0;0;13;504;33;13;19;1;t3018;2020-11-24
wielkopolskie;pilski;122;8.98;2;1;1;123;1778;355;127;223;5;t3019;2020-11-24
wielkopolskie;pleszewski;5;0.79;1;0;1;52;732;36;5;30;1;t3020;2020-11-24
wielkopolskie;poznański;250;6.2;12;0;12;435;4690;713;254;439;20;t3021;2020-11-24
wielkopolskie;rawicki;16;2.66;0;0;0;27;536;50;17;33;0;t3022;2020-11-24
wielkopolskie;słupecki;9;1.52;1;0;1;49;701;37;9;27;1;t3023;2020-11-24
wielkopolskie;szamotulski;21;2.29;0;0;0;110;1424;64;23;40;1;t3024;2020-11-24
wielkopolskie;średzki;24;4.07;1;1;0;44;921;50;24;22;4;t3025;2020-11-24
wielkopolskie;śremski;4;0.65;4;0;4;37;817;27;4;22;1;t3026;2020-11-24
wielkopolskie;turecki;13;1.55;2;0;2;18;834;40;13;27;0;t3027;2020-11-24
wielkopolskie;wągrowiecki;16;2.28;3;1;2;37;862;61;16;45;0;t3028;2020-11-24
wielkopolskie;wolsztyński;19;3.3;0;0;0;21;744;70;23;47;0;t3029;2020-11-24
wielkopolskie;wrzesiński;60;7.68;0;0;0;98;1305;139;61;75;3;t3030;2020-11-24
wielkopolskie;złotowski;74;10.68;2;0;2;61;872;131;78;50;3;t3031;2020-11-24
wielkopolskie;Kalisz;28;2.81;1;0;1;40;577;71;30;41;0;t3061;2020-11-24
wielkopolskie;Konin;9;1.23;1;0;1;37;786;36;10;25;1;t3062;2020-11-24
wielkopolskie;Leszno;65;10.26;1;1;0;36;617;115;70;44;1;t3063;2020-11-24
wielkopolskie;Poznań;312;5.84;10;0;10;464;4610;1131;323;768;40;t3064;2020-11-24
zachodniopomorskie;białogardzki;37;7.8;0;0;0;33;463;89;40;47;2;t3201;2020-11-24
zachodniopomorskie;choszczeński;4;0.83;0;0;0;42;368;37;5;31;1;t3202;2020-11-24
zachodniopomorskie;drawski;40;7.04;0;0;0;41;660;124;40;83;1;t3203;2020-11-24
zachodniopomorskie;goleniowski;49;5.95;1;1;0;92;1308;163;51;103;9;t3204;2020-11-24
zachodniopomorskie;gryficki;21;3.5;0;0;0;50;570;71;21;48;2;t3205;2020-11-24
zachodniopomorskie;gryfiński;33;4.04;1;0;1;77;689;90;37;50;3;t3206;2020-11-24
zachodniopomorskie;kamieński;24;5.12;1;0;1;38;446;59;25;34;0;t3207;2020-11-24
zachodniopomorskie;kołobrzeski;33;4.16;3;0;3;62;674;122;39;81;2;t3208;2020-11-24
zachodniopomorskie;koszaliński;18;2.71;0;0;0;38;538;99;21;77;1;t3209;2020-11-24
zachodniopomorskie;myśliborski;32;4.89;0;0;0;49;639;72;37;33;2;t3210;2020-11-24
zachodniopomorskie;policki;66;8.13;1;0;1;66;996;146;69;69;8;t3211;2020-11-24
zachodniopomorskie;pyrzycki;28;7.13;0;0;0;26;424;99;47;50;2;t3212;2020-11-24
zachodniopomorskie;sławieński;17;3.04;0;0;0;47;781;74;21;51;2;t3213;2020-11-24
zachodniopomorskie;stargardzki;81;6.74;1;1;0;102;1490;214;87;115;12;t3214;2020-11-24
zachodniopomorskie;szczecinecki;63;8.14;1;0;1;72;796;169;66;98;5;t3215;2020-11-24
zachodniopomorskie;świdwiński;30;6.45;0;0;0;25;359;62;30;31;1;t3216;2020-11-24
zachodniopomorskie;wałecki;20;3.78;2;0;2;45;601;48;22;23;3;t3217;2020-11-24
zachodniopomorskie;łobeski;23;6.3;2;0;2;23;415;61;24;36;1;t3218;2020-11-24
zachodniopomorskie;Koszalin;36;3.37;0;0;0;91;795;248;48;197;3;t3261;2020-11-24
zachodniopomorskie;Szczecin;335;8.35;4;0;4;420;3454;924;364;533;27;t3262;2020-11-24
zachodniopomorskie;Świnoujście;24;5.87;0;0;0;35;305;77;27;48;2;t3263;2020-11-24
