wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
śląskie;Piekary Śląskie;6;1.09;0;0;0;0;347;32;6;26;0;t2471;2020-11-28
śląskie;Ruda Śląska;43;3.14;0;0;0;0;1043;113;43;67;3;t2472;2020-11-28
śląskie;Rybnik;30;2.18;0;0;0;1;939;81;32;41;8;t2473;2020-11-28
śląskie;Siemianowice Śląskie;10;1.5;2;0;2;0;284;45;10;35;0;t2474;2020-11-28
śląskie;Sosnowiec;47;2.36;0;0;0;0;1259;152;49;101;2;t2475;2020-11-28
śląskie;Świętochłowice;8;1.62;0;0;0;0;279;43;9;34;0;t2476;2020-11-28
śląskie;Tychy;39;3.06;1;0;1;1;929;112;42;69;1;t2477;2020-11-28
śląskie;Zabrze;44;2.56;0;0;0;0;1111;165;46;115;4;t2478;2020-11-28
śląskie;Żory;20;3.19;0;0;0;0;531;41;21;20;0;t2479;2020-11-28
świętokrzyskie;buski;8;1.12;1;1;0;0;443;55;9;43;3;t2601;2020-11-28
świętokrzyskie;jędrzejowski;24;2.82;1;0;1;1;550;118;33;82;3;t2602;2020-11-28
świętokrzyskie;kazimierski;0;0.0;1;1;0;1;180;9;0;7;2;t2603;2020-11-28
świętokrzyskie;kielecki;32;1.51;1;0;1;0;869;143;37;100;6;t2604;2020-11-28
świętokrzyskie;konecki;10;1.26;0;0;0;0;473;50;10;36;4;t2605;2020-11-28
świętokrzyskie;opatowski;8;1.54;0;0;0;1;356;40;9;28;3;t2606;2020-11-28
świętokrzyskie;ostrowiecki;28;2.58;2;0;2;0;801;104;36;55;13;t2607;2020-11-28
świętokrzyskie;pińczowski;6;1.55;0;0;0;0;158;18;6;10;2;t2608;2020-11-28
świętokrzyskie;sandomierski;27;3.52;0;0;0;0;555;89;30;56;3;t2609;2020-11-28
świętokrzyskie;skarżyski;50;6.8;0;0;0;0;433;102;52;46;4;t2610;2020-11-28
świętokrzyskie;starachowicki;37;4.15;0;0;0;0;829;85;40;39;6;t2611;2020-11-28
świętokrzyskie;staszowski;4;0.56;0;0;0;0;309;49;4;44;1;t2612;2020-11-28
świętokrzyskie;włoszczowski;16;3.56;0;0;0;0;234;55;19;31;5;t2613;2020-11-28
świętokrzyskie;Kielce;21;1.08;4;0;4;1;760;175;24;148;3;t2661;2020-11-28
warmińsko-mazurskie;bartoszycki;33;5.8;0;0;0;1;936;73;33;35;5;t2801;2020-11-28
warmińsko-mazurskie;braniewski;23;5.62;0;0;0;0;617;40;24;16;0;t2802;2020-11-28
warmińsko-mazurskie;działdowski;12;1.85;2;0;2;1;1017;34;14;19;1;t2803;2020-11-28
warmińsko-mazurskie;elbląski;20;3.51;0;0;0;0;750;45;20;23;2;t2804;2020-11-28
warmińsko-mazurskie;ełcki;7;0.76;2;0;2;0;1126;16;7;8;1;t2805;2020-11-28
warmińsko-mazurskie;giżycki;41;7.26;2;0;2;1;679;88;41;36;11;t2806;2020-11-28
warmińsko-mazurskie;iławski;52;5.6;0;0;0;3;1118;122;52;64;6;t2807;2020-11-28
warmińsko-mazurskie;kętrzyński;15;2.42;0;0;0;2;391;44;16;23;5;t2808;2020-11-28
warmińsko-mazurskie;lidzbarski;26;6.34;0;0;0;0;625;58;26;29;3;t2809;2020-11-28
warmińsko-mazurskie;mrągowski;2;0.4;0;0;0;0;526;11;2;6;3;t2810;2020-11-28
warmińsko-mazurskie;nidzicki;6;1.83;0;0;0;0;428;12;6;5;1;t2811;2020-11-28
warmińsko-mazurskie;nowomiejski;13;2.97;0;0;0;0;482;28;13;15;0;t2812;2020-11-28
warmińsko-mazurskie;olecki;21;6.17;0;0;0;0;389;30;21;9;0;t2813;2020-11-28
warmińsko-mazurskie;olsztyński;58;4.56;0;0;0;0;1741;138;66;71;1;t2814;2020-11-28
warmińsko-mazurskie;ostródzki;42;4.04;0;0;0;3;1104;100;45;50;5;t2815;2020-11-28
warmińsko-mazurskie;piski;24;4.29;0;0;0;2;600;62;25;37;0;t2816;2020-11-28
warmińsko-mazurskie;szczycieński;38;5.49;1;0;1;0;852;102;42;60;0;t2817;2020-11-28
warmińsko-mazurskie;gołdapski;9;3.38;0;0;0;1;296;22;9;12;1;t2818;2020-11-28
warmińsko-mazurskie;węgorzewski;20;8.87;0;0;0;7;297;57;20;34;3;t2819;2020-11-28
warmińsko-mazurskie;Elbląg;64;5.37;0;0;0;8;1594;173;68;100;5;t2861;2020-11-28
warmińsko-mazurskie;Olsztyn;90;5.24;0;0;0;7;2001;239;90;144;5;t2862;2020-11-28
wielkopolskie;chodzieski;27;5.75;2;0;2;0;453;60;27;33;0;t3001;2020-11-28
wielkopolskie;czarnkowsko-trzcianecki;42;4.83;0;0;0;2;1233;98;43;55;0;t3002;2020-11-28
wielkopolskie;gnieźnieński;120;8.25;4;0;4;0;1823;198;121;74;3;t3003;2020-11-28
wielkopolskie;gostyński;7;0.92;0;0;0;0;425;57;7;49;1;t3004;2020-11-28
wielkopolskie;grodziski;22;4.24;1;0;1;0;632;54;22;32;0;t3005;2020-11-28
wielkopolskie;jarociński;25;3.5;0;0;0;0;648;78;25;52;1;t3006;2020-11-28
wielkopolskie;kaliski;19;2.29;0;0;0;0;510;83;24;59;0;t3007;2020-11-28
wielkopolskie;kępiński;32;5.67;0;0;0;4;625;70;32;38;0;t3008;2020-11-28
wielkopolskie;kolski;9;1.04;0;0;0;0;374;41;9;28;4;t3009;2020-11-28
wielkopolskie;koniński;60;4.62;0;0;0;2;1245;109;63;44;2;t3010;2020-11-28
wielkopolskie;kościański;14;1.77;2;0;2;1;713;60;16;44;0;t3011;2020-11-28
wielkopolskie;krotoszyński;41;5.31;0;0;0;3;835;84;41;43;0;t3012;2020-11-28
wielkopolskie;leszczyński;24;4.17;1;1;0;0;723;70;25;45;0;t3013;2020-11-28
wielkopolskie;międzychodzki;7;1.91;0;0;0;0;238;25;7;18;0;t3014;2020-11-28
wielkopolskie;nowotomyski;41;5.42;1;0;1;3;1116;108;41;63;4;t3015;2020-11-28
wielkopolskie;obornicki;33;5.52;0;0;0;0;1032;63;33;29;1;t3016;2020-11-28
wielkopolskie;ostrowski;72;4.46;0;0;0;3;864;186;78;106;2;t3017;2020-11-28
wielkopolskie;ostrzeszowski;16;2.89;0;0;0;0;456;39;16;19;4;t3018;2020-11-28
wielkopolskie;pilski;83;6.11;4;4;0;1;1754;196;86;106;4;t3019;2020-11-28
wielkopolskie;pleszewski;41;6.51;0;0;0;0;568;86;43;43;0;t3020;2020-11-28
wielkopolskie;poznański;204;5.06;0;0;0;13;4754;614;215;378;21;t3021;2020-11-28
wielkopolskie;rawicki;55;9.13;0;0;0;2;409;139;58;80;1;t3022;2020-11-28
wielkopolskie;słupecki;54;9.15;0;0;0;5;708;78;54;23;1;t3023;2020-11-28
wielkopolskie;szamotulski;27;2.94;0;0;0;0;1228;69;32;35;2;t3024;2020-11-28
wielkopolskie;średzki;12;2.03;1;1;0;0;884;37;12;25;0;t3025;2020-11-28
wielkopolskie;śremski;12;1.95;0;0;0;0;756;38;12;25;1;t3026;2020-11-28
wielkopolskie;turecki;34;4.06;0;0;0;0;666;68;34;34;0;t3027;2020-11-28
wielkopolskie;wągrowiecki;21;2.99;0;0;0;3;736;46;23;23;0;t3028;2020-11-28
wielkopolskie;wolsztyński;30;5.21;0;0;0;0;534;80;30;49;1;t3029;2020-11-28
wielkopolskie;wrzesiński;52;6.66;3;0;3;2;1363;117;54;56;7;t3030;2020-11-28
wielkopolskie;złotowski;32;4.62;0;0;0;3;949;103;36;65;2;t3031;2020-11-28
wielkopolskie;Kalisz;27;2.71;0;0;0;0;539;125;28;97;0;t3061;2020-11-28
wielkopolskie;Konin;40;5.47;0;0;0;1;650;84;41;43;0;t3062;2020-11-28
wielkopolskie;Leszno;33;5.21;2;0;2;0;572;91;34;56;1;t3063;2020-11-28
wielkopolskie;Poznań;223;4.18;0;0;0;12;4391;816;246;553;17;t3064;2020-11-28
zachodniopomorskie;białogardzki;15;3.16;0;0;0;0;524;52;19;32;1;t3201;2020-11-28
zachodniopomorskie;choszczeński;32;6.66;0;0;0;2;351;62;38;21;3;t3202;2020-11-28
zachodniopomorskie;drawski;11;1.94;2;0;2;1;646;96;14;81;1;t3203;2020-11-28
zachodniopomorskie;goleniowski;29;3.52;0;0;0;2;1271;101;30;63;8;t3204;2020-11-28
zachodniopomorskie;gryficki;50;8.33;1;0;1;6;570;96;51;42;3;t3205;2020-11-28
zachodniopomorskie;gryfiński;22;2.7;0;0;0;0;793;82;27;52;3;t3206;2020-11-28
zachodniopomorskie;kamieński;18;3.84;0;0;0;3;470;45;20;23;2;t3207;2020-11-28
zachodniopomorskie;kołobrzeski;20;2.52;0;0;0;0;660;75;20;51;4;t3208;2020-11-28
zachodniopomorskie;koszaliński;17;2.56;0;0;0;1;536;107;17;89;1;t3209;2020-11-28
zachodniopomorskie;myśliborski;23;3.52;0;0;0;1;637;59;27;31;1;t3210;2020-11-28
zachodniopomorskie;policki;42;5.17;0;0;0;2;957;92;42;48;2;t3211;2020-11-28
zachodniopomorskie;pyrzycki;15;3.82;3;3;0;0;415;50;20;28;2;t3212;2020-11-28
zachodniopomorskie;sławieński;14;2.5;0;0;0;4;718;69;16;51;2;t3213;2020-11-28
zachodniopomorskie;stargardzki;48;3.99;0;0;0;1;1417;133;56;69;8;t3214;2020-11-28
zachodniopomorskie;szczecinecki;66;8.53;0;0;0;1;818;163;67;94;2;t3215;2020-11-28
zachodniopomorskie;świdwiński;18;3.87;0;0;0;0;373;50;19;31;0;t3216;2020-11-28
zachodniopomorskie;wałecki;43;8.12;0;0;0;0;654;115;44;67;4;t3217;2020-11-28
zachodniopomorskie;łobeski;13;3.56;0;0;0;0;386;42;15;26;1;t3218;2020-11-28
zachodniopomorskie;Koszalin;39;3.65;0;0;0;1;833;260;41;209;10;t3261;2020-11-28
zachodniopomorskie;Szczecin;235;5.86;0;0;0;3;3732;690;253;415;22;t3262;2020-11-28
zachodniopomorskie;Świnoujście;14;3.43;0;0;0;0;364;44;17;26;1;t3263;2020-11-28
