wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
³ódzkie;opoczyñski;2;0.26;0;0;0;5;8;156;38;2;36;0;t1007
³ódzkie;pabianicki;33;2.77;0;0;0;63;8;639;167;33;130;4;t1008
³ódzkie;pajêczañski;8;1.57;0;0;0;16;2;198;42;8;34;0;t1009
³ódzkie;piotrkowski;5;0.55;2;1;1;10;9;311;72;5;67;0;t1010
³ódzkie;poddêbicki;19;4.63;2;0;2;11;1;173;119;20;98;1;t1011
³ódzkie;radomszczañski;11;0.98;1;0;1;38;8;410;154;16;134;4;t1012
³ódzkie;rawski;10;2.06;0;0;0;11;8;285;46;10;36;0;t1013
³ódzkie;sieradzki;11;0.94;3;0;3;17;12;448;134;15;116;3;t1014
³ódzkie;skierniewicki;7;1.83;1;1;0;11;4;279;40;9;30;1;t1015
³ódzkie;tomaszowski;17;1.46;0;0;0;25;4;508;114;18;94;2;t1016
³ódzkie;wieluñski;9;1.18;4;2;2;10;3;221;66;9;56;1;t1017
³ódzkie;wieruszowski;3;0.71;0;0;0;7;4;158;34;4;29;1;t1018
³ódzkie;zduñskowolski;5;0.75;4;3;1;8;6;221;90;7;80;3;t1019
³ódzkie;zgierski;33;1.99;3;0;3;61;10;876;249;35;200;14;t1020
³ódzkie;brzeziñski;4;1.30;0;0;0;4;1;128;40;5;34;1;t1021
³ódzkie;£ódŸ;129;1.90;16;0;16;276;95;4299;1139;146;976;17;t1061
³ódzkie;Piotrków Trybunalski;14;1.92;0;0;0;21;7;357;79;15;64;0;t1062
³ódzkie;Skierniewice;14;2.92;0;0;0;13;5;255;70;14;56;0;t1063
ma³opolskie;bocheñski;5;0.47;0;0;0;14;1;246;87;5;82;0;t1201
ma³opolskie;brzeski;8;0.86;0;0;0;14;3;192;105;10;94;1;t1202
ma³opolskie;chrzanowski;8;0.64;0;0;0;26;5;373;118;9;108;1;t1203
ma³opolskie;d¹browski;1;0.17;0;0;0;5;1;88;35;1;34;0;t1204
ma³opolskie;gorlicki;5;0.46;0;0;0;3;0;186;95;7;82;6;t1205
ma³opolskie;krakowski;27;0.96;0;0;0;52;27;966;222;28;188;6;t1206
ma³opolskie;limanowski;9;0.68;0;0;0;6;4;201;100;9;88;3;t1207
ma³opolskie;miechowski;3;0.62;0;0;0;8;2;134;47;4;41;2;t1208
ma³opolskie;myœlenicki;23;1.80;0;0;0;22;10;341;127;24;100;3;t1209
ma³opolskie;nowos¹decki;6;0.28;0;0;0;11;3;326;166;7;155;4;t1210
ma³opolskie;nowotarski;6;0.31;0;0;0;8;2;270;86;6;79;1;t1211
ma³opolskie;olkuski;11;0.99;0;0;0;21;4;233;79;11;67;1;t1212
ma³opolskie;oœwiêcimski;16;1.04;11;0;11;33;7;504;100;19;79;2;t1213
ma³opolskie;proszowicki;4;0.93;0;0;0;4;0;84;46;5;38;3;t1214
ma³opolskie;suski;4;0.48;1;0;1;3;5;217;70;5;63;2;t1215
ma³opolskie;tarnowski;10;0.50;0;0;0;12;10;346;131;10;120;1;t1216
ma³opolskie;tatrzañski;2;0.29;0;0;0;8;3;145;56;3;51;2;t1217
ma³opolskie;wadowicki;5;0.31;1;0;1;25;8;397;100;6;94;0;t1218
ma³opolskie;wielicki;11;0.85;0;0;0;26;13;446;112;12;98;2;t1219
ma³opolskie;Kraków;100;1.28;5;5;0;186;84;3593;770;104;657;9;t1261
ma³opolskie;Nowy S¹cz;7;0.84;0;0;0;8;3;167;92;8;84;0;t1262
ma³opolskie;Tarnów;9;0.83;0;0;0;8;6;209;85;9;76;0;t1263
mazowieckie;bia³obrzeski;1;0.30;0;0;0;7;11;228;39;4;35;0;t1401
mazowieckie;ciechanowski;20;2.24;0;0;0;34;2;318;122;22;99;1;t1402
mazowieckie;garwoliñski;12;1.10;0;0;0;11;7;292;101;14;83;4;t1403
mazowieckie;gostyniñski;3;0.67;0;0;0;12;2;132;37;5;32;0;t1404
mazowieckie;grodziski;13;1.34;0;0;0;41;17;879;152;15;134;3;t1405
mazowieckie;grójecki;11;1.12;1;0;1;35;19;1710;94;19;75;0;t1406
mazowieckie;kozienicki;11;1.84;4;0;4;14;33;460;164;13;146;5;t1407
mazowieckie;legionowski;16;1.34;0;0;0;47;15;734;106;17;85;4;t1408
mazowieckie;lipski;3;0.89;0;0;0;6;5;150;120;4;115;1;t1409
mazowieckie;³osicki;2;0.65;0;0;0;6;1;132;22;2;20;0;t1410
mazowieckie;makowski;3;0.67;2;0;2;6;3;146;35;5;30;0;t1411
mazowieckie;miñski;7;0.45;0;0;0;43;10;704;142;7;129;6;t1412
mazowieckie;m³awski;12;1.66;0;0;0;20;4;395;71;12;57;2;t1413
mazowieckie;nowodworski;14;1.76;0;0;0;24;8;507;72;15;56;1;t1414
mazowieckie;ostro³êcki;6;0.68;0;0;0;20;6;244;66;6;57;3;t1415
mazowieckie;ostrowski;7;0.97;0;0;0;9;11;238;48;9;38;1;t1416
mazowieckie;otwocki;17;1.37;0;0;0;41;16;947;122;20;101;1;t1417
mazowieckie;piaseczyñski;41;2.16;3;1;2;82;43;1955;271;44;224;3;t1418
mazowieckie;p³ocki;19;1.71;8;4;4;22;6;467;126;20;102;4;t1419
mazowieckie;p³oñski;3;0.35;0;0;0;22;10;490;52;5;47;0;t1420
mazowieckie;pruszkowski;56;3.36;0;0;0;71;35;1645;267;58;202;7;t1421
mazowieckie;przasnyski;15;2.87;0;0;0;9;4;248;41;16;25;0;t1422
mazowieckie;przysuski;5;1.21;0;0;0;3;4;157;24;5;19;0;t1423
mazowieckie;pu³tuski;7;1.35;3;2;1;17;10;284;49;8;38;3;t1424
mazowieckie;radomski;20;1.31;1;1;0;35;13;552;163;25;135;3;t1425
mazowieckie;siedlecki;8;0.98;0;0;0;20;2;363;59;8;47;4;t1426
mazowieckie;sierpecki;11;2.13;0;0;0;21;3;225;50;13;35;2;t1427
mazowieckie;sochaczewski;9;1.06;0;0;0;41;8;821;100;13;86;1;t1428
mazowieckie;soko³owski;13;2.42;0;0;0;10;2;193;47;14;29;4;t1429
mazowieckie;szyd³owiecki;7;1.77;0;0;0;8;2;84;37;8;28;1;t1430
mazowieckie;warszawski zachodni;24;2.01;0;0;0;47;31;1209;151;27;122;2;t1432
mazowieckie;wêgrowski;8;1.22;0;0;0;16;6;210;35;9;20;6;t1433
mazowieckie;wo³omiñski;53;2.11;1;1;0;92;31;1785;356;56;289;11;t1434
mazowieckie;wyszkowski;7;0.94;0;0;0;16;8;215;52;8;43;1;t1435
mazowieckie;zwoleñski;5;1.39;1;1;0;16;0;115;37;5;32;0;t1436
mazowieckie;¿uromiñski;0;0;0;0;0;2;2;86;20;3;17;0;t1437
mazowieckie;¿yrardowski;14;1.85;0;0;0;36;7;551;84;16;64;4;t1438
mazowieckie;Ostro³êka;8;1.54;0;0;0;9;6;207;44;8;35;1;t1461
mazowieckie;P³ock;23;1.93;6;3;3;60;16;509;144;25;119;0;t1462
mazowieckie;Radom;33;1.57;6;6;0;50;11;684;258;38;212;8;t1463
mazowieckie;Siedlce;14;1.79;0;0;0;29;6;293;87;15;71;1;t1464
mazowieckie;Warszawa;329;1.83;13;0;13;661;252;14677;2936;396;2462;78;t1465
opolskie;brzeski;12;1.34;0;0;0;39;5;457;68;12;55;1;t1601
opolskie;g³ubczycki;8;1.77;1;0;1;15;6;199;50;9;41;0;t1602
opolskie;kêdzierzyñsko-kozielski;6;0.64;1;0;1;25;13;385;82;6;76;0;t1603
opolskie;kluczborski;10;1.53;0;0;0;9;14;190;50;10;39;1;t1604
opolskie;krapkowicki;8;1.26;0;0;0;9;5;262;54;8;46;0;t1605
opolskie;namys³owski;0;0;0;0;0;4;5;131;21;0;21;0;t1606
opolskie;nyski;20;1.48;0;0;0;27;14;414;126;24;101;1;t1607
opolskie;oleski;7;1.09;0;0;0;10;1;205;68;7;59;2;t1608
opolskie;opolski;21;1.70;0;0;0;21;13;575;112;23;88;1;t1609
opolskie;prudnicki;3;0.54;0;0;0;8;5;133;43;3;40;0;t1610
opolskie;strzelecki;12;1.62;1;0;1;22;7;298;83;14;69;0;t1611
opolskie;Opole;31;2.42;1;0;1;29;24;1095;149;34;115;0;t1661
podkarpackie;bieszczadzki;1;0.46;0;0;0;5;1;71;31;1;30;0;t1801
podkarpackie;brzozowski;6;0.92;0;0;0;3;1;117;85;6;79;0;t1802
podkarpackie;dêbicki;5;0.37;2;0;2;13;5;241;91;6;85;0;t1803
podkarpackie;jaros³awski;15;1.25;0;0;0;22;4;409;183;23;158;2;t1804
podkarpackie;jasielski;5;0.44;0;0;0;7;4;171;64;5;58;1;t1805
podkarpackie;kolbuszowski;3;0.48;0;0;0;9;2;104;61;4;55;2;t1806
podkarpackie;kroœnieñski;3;0.27;0;0;0;6;1;125;83;3;79;1;t1807
podkarpackie;le¿ajski;6;0.87;0;0;0;5;12;213;57;7;50;0;t1808
podkarpackie;lubaczowski;9;1.64;1;1;0;11;8;367;113;14;99;0;t1809
podkarpackie;³añcucki;4;0.49;0;0;0;10;5;274;69;4;64;1;t1810
podkarpackie;mielecki;12;0.88;0;0;0;12;7;313;113;15;95;3;t1811
podkarpackie;ni¿añski;12;1.81;0;0;0;5;6;206;73;12;61;0;t1812
podkarpackie;przemyski;6;0.81;0;0;0;6;5;248;89;8;76;5;t1813
podkarpackie;przeworski;3;0.38;0;0;0;4;2;150;52;3;48;1;t1814
podkarpackie;ropczycko-sêdziszowski;3;0.40;0;0;0;4;2;125;58;3;53;2;t1815
podkarpackie;rzeszowski;22;1.29;1;0;1;35;5;558;210;28;179;3;t1816
podkarpackie;sanocki;8;0.85;0;0;0;4;3;167;110;8;100;2;t1817
podkarpackie;stalowowolski;7;0.66;1;1;0;12;11;331;76;8;68;0;t1818
podkarpackie;strzy¿owski;7;1.14;0;0;0;7;0;100;45;7;38;0;t1819
podkarpackie;tarnobrzeski;3;0.57;2;0;2;9;5;172;52;4;48;0;t1820
podkarpackie;leski;7;2.65;0;0;0;6;0;78;30;8;22;0;t1821
podkarpackie;Krosno;2;0.43;0;0;0;6;0;56;30;2;28;0;t1861
podkarpackie;Przemyœl;4;0.66;0;0;0;12;5;207;71;4;65;2;t1862
podkarpackie;Rzeszów;38;1.93;4;0;4;38;19;750;255;44;208;3;t1863
podkarpackie;Tarnobrzeg;1;0.21;3;0;3;8;3;116;42;1;41;0;t1864
podlaskie;augustowski;9;1.55;0;0;0;11;3;181;51;12;36;3;t2001
podlaskie;bia³ostocki;52;3.46;5;0;5;47;18;745;158;53;102;3;t2002
podlaskie;bielski;12;2.22;0;0;0;11;2;160;45;15;30;0;t2003
podlaskie;grajewski;7;1.49;1;0;1;7;2;130;32;7;25;0;t2004
podlaskie;hajnowski;24;5.67;2;0;2;9;6;343;76;24;50;2;t2005
podlaskie;kolneñski;6;1.58;1;0;1;1;1;111;27;6;19;2;t2006
podlaskie;³om¿yñski;9;1.77;0;0;0;14;1;205;35;9;25;1;t2007
podlaskie;moniecki;4;0.99;2;0;2;7;3;140;32;4;28;0;t2008
podlaskie;sejneñski;3;1.51;0;0;0;2;0;65;13;4;9;0;t2009
podlaskie;siemiatycki;1;0.23;0;0;0;6;1;123;35;2;33;0;t2010
podlaskie;sokólski;41;6.19;2;0;2;22;3;300;84;43;41;0;t2011
podlaskie;suwalski;4;1.12;1;0;1;10;1;116;27;4;23;0;t2012
podlaskie;wysokomazowiecki;2;0.35;1;0;1;9;1;168;31;2;29;0;t2013
podlaskie;zambrowski;4;0.92;0;0;0;8;0;228;29;5;24;0;t2014
podlaskie;Bia³ystok;106;3.56;3;0;3;133;32;1644;374;113;259;2;t2061
podlaskie;£om¿a;38;6.05;1;1;0;21;5;266;92;38;51;3;t2062
podlaskie;Suwa³ki;7;1.00;0;0;0;19;4;320;53;7;45;1;t2063
pomorskie;bytowski;22;2.78;3;1;2;9;8;350;128;24;104;0;t2201
pomorskie;chojnicki;19;1.95;2;0;2;37;12;401;112;20;88;4;t2202
pomorskie;cz³uchowski;15;2.68;1;0;1;16;3;333;54;15;36;3;t2203
pomorskie;gdañski;35;2.93;1;0;1;60;32;1151;168;36;126;6;t2204
pomorskie;kartuski;34;2.42;1;0;1;64;33;985;144;38;97;9;t2205
pomorskie;koœcierski;14;1.92;0;0;0;15;12;305;74;15;57;2;t2206
pomorskie;kwidzyñski;14;1.69;2;1;1;23;14;568;71;17;52;2;t2207
pomorskie;lêborski;6;0.91;0;0;0;19;17;245;92;6;85;1;t2208
pomorskie;malborski;35;5.52;0;0;0;25;4;559;128;38;88;2;t2209
pomorskie;nowodworski;8;2.25;2;0;2;13;3;223;42;8;33;1;t2210
pomorskie;pucki;14;1.61;1;0;1;43;29;802;83;16;64;3;t2211
pomorskie;s³upski;21;2.13;1;0;1;27;28;768;144;24;119;1;t2212
pomorskie;starogardzki;35;2.73;1;0;1;50;9;694;114;37;75;2;t2213
pomorskie;tczewski;22;1.90;3;0;3;47;28;694;121;23;97;1;t2214
pomorskie;wejherowski;53;2.42;7;1;6;90;35;1307;273;58;202;13;t2215
pomorskie;sztumski;11;2.67;0;0;0;20;16;315;53;13;38;2;t2216
pomorskie;Gdañsk;122;2.59;13;0;13;269;164;3829;668;126;521;21;t2261
pomorskie;Gdynia;70;2.85;2;0;2;129;68;1795;332;73;251;8;t2262
pomorskie;S³upsk;24;2.66;3;0;3;42;29;692;216;32;180;4;t2263
pomorskie;Sopot;7;1.97;1;0;1;13;8;195;75;8;65;2;t2264
œl¹skie;bêdziñski;33;2.23;0;0;0;41;5;624;289;33;253;3;t2401
œl¹skie;bielski;22;1.32;0;0;0;46;8;496;164;25;138;1;t2402
œl¹skie;cieszyñski;14;0.79;1;0;1;28;14;587;206;15;178;13;t2403
œl¹skie;czêstochowski;8;0.60;2;0;2;13;7;391;107;9;94;4;t2404
œl¹skie;gliwicki;17;1.47;0;0;0;36;5;381;115;17;97;1;t2405
œl¹skie;k³obucki;8;0.95;1;0;1;6;3;187;56;8;48;0;t2406
œl¹skie;lubliniecki;16;2.10;5;0;5;26;10;318;91;18;70;3;t2407
œl¹skie;miko³owski;18;1.81;0;0;0;27;2;281;100;20;79;1;t2408
œl¹skie;myszkowski;16;2.26;0;0;0;11;2;243;77;16;60;1;t2409
œl¹skie;pszczyñski;22;1.97;0;0;0;21;6;369;108;22;83;3;t2410
œl¹skie;raciborski;5;0.46;1;0;1;12;19;281;103;7;95;1;t2411
œl¹skie;rybnicki;4;0.51;1;0;1;21;1;230;60;4;53;3;t2412
œl¹skie;tarnogórski;17;1.21;1;0;1;28;19;496;159;19;139;1;t2413
œl¹skie;bieruñsko-lêdziñski;10;1.67;0;0;0;26;0;179;50;11;39;0;t2414
œl¹skie;wodzis³awski;10;0.64;0;0;0;30;1;407;141;13;127;1;t2415
œl¹skie;zawierciañski;10;0.85;0;0;0;24;10;350;98;10;87;1;t2416
œl¹skie;¿ywiecki;31;2.03;1;0;1;34;4;547;177;33;140;4;t2417
œl¹skie;Bielsko-Bia³a;29;1.70;2;0;2;30;8;683;205;32;171;2;t2461
œl¹skie;Bytom;29;1.76;0;0;0;42;11;443;196;31;164;1;t2462
œl¹skie;Chorzów;20;1.86;1;0;1;30;9;339;115;22;92;1;t2463
œl¹skie;Czêstochowa;34;1.55;4;0;4;45;13;764;243;41;200;2;t2464
œl¹skie;D¹browa Górnicza;20;1.68;0;0;0;41;13;407;141;21;120;0;t2465
œl¹skie;Gliwice;35;1.96;0;0;0;65;14;674;224;40;182;2;t2466
œl¹skie;Jastrzêbie-Zdrój;8;0.90;1;0;1;10;3;195;95;10;85;0;t2467
œl¹skie;Jaworzno;11;1.21;1;0;1;29;2;268;120;13;104;3;t2468
œl¹skie;Katowice;69;2.36;6;0;6;76;34;1228;521;74;436;11;t2469
œl¹skie;Mys³owice;11;1.47;1;0;1;8;4;267;68;13;55;0;t2470
œl¹skie;Piekary Œl¹skie;14;2.55;0;0;0;18;7;190;72;15;57;0;t2471
œl¹skie;Ruda Œl¹ska;28;2.04;0;0;0;36;9;479;171;28;142;1;t2472
œl¹skie;Rybnik;9;0.65;2;0;2;20;5;353;114;9;104;1;t2473
œl¹skie;Siemianowice Œl¹skie;13;1.95;1;1;0;13;6;232;70;13;57;0;t2474
œl¹skie;Sosnowiec;15;0.75;0;0;0;54;16;624;208;18;190;0;t2475
œl¹skie;Œwiêtoch³owice;6;1.22;0;0;0;12;3;148;49;6;42;1;t2476
œl¹skie;Tychy;11;0.86;0;0;0;19;4;445;106;12;94;0;t2477
œl¹skie;Zabrze;22;1.28;3;0;3;41;16;447;136;27;108;1;t2478
œl¹skie;¯ory;4;0.64;0;0;0;8;5;192;59;5;53;1;t2479
œwiêtokrzyskie;buski;4;0.56;0;0;0;3;1;150;190;8;176;6;t2601
œwiêtokrzyskie;jêdrzejowski;6;0.70;1;0;1;2;5;162;72;6;65;1;t2602
œwiêtokrzyskie;kazimierski;2;0.60;0;0;0;4;2;70;30;2;28;0;t2603
œwiêtokrzyskie;kielecki;8;0.38;2;0;2;37;8;427;219;9;204;6;t2604
œwiêtokrzyskie;konecki;5;0.63;2;0;2;5;2;113;91;6;84;1;t2605
œwiêtokrzyskie;opatowski;1;0.19;0;0;0;7;9;169;41;1;39;1;t2606
œwiêtokrzyskie;ostrowiecki;20;1.84;3;0;3;21;10;269;75;22;49;4;t2607
œwiêtokrzyskie;piñczowski;3;0.78;0;0;0;0;2;68;45;4;40;1;t2608
œwiêtokrzyskie;sandomierski;30;3.91;4;0;4;6;15;249;105;32;72;1;t2609
œwiêtokrzyskie;skar¿yski;4;0.54;1;0;1;10;4;162;179;5;170;4;t2610
œwiêtokrzyskie;starachowicki;9;1.01;0;0;0;15;1;234;76;9;63;4;t2611
œwiêtokrzyskie;staszowski;2;0.28;0;0;0;2;4;127;70;4;65;1;t2612
œwiêtokrzyskie;w³oszczowski;4;0.89;0;0;0;7;4;86;58;5;51;2;t2613
œwiêtokrzyskie;Kielce;27;1.39;0;0;0;43;14;453;261;29;226;6;t2661
