wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
śląskie;Chorzów;32;2.98;4.0;0.0;4.0;106;787;323;36;286;1;t2463;2020-11-23
śląskie;Częstochowa;29;1.32;5.0;0.0;5.0;174;1471;186;37;146;3;t2464;2020-11-23
śląskie;Dąbrowa Górnicza;36;3.03;2.0;0.0;2.0;121;705;112;40;70;2;t2465;2020-11-23
śląskie;Gliwice;35;1.96;;;;200;1579;205;39;163;3;t2466;2020-11-23
śląskie;Jastrzębie-Zdrój;15;1.7;2.0;0.0;2.0;84;558;50;15;35;0;t2467;2020-11-23
śląskie;Jaworzno;25;2.75;1.0;0.0;1.0;94;650;82;25;56;1;t2468;2020-11-23
śląskie;Katowice;72;2.47;2.0;0.0;2.0;288;1746;446;81;357;8;t2469;2020-11-23
śląskie;Mysłowice;14;1.88;2.0;0.0;2.0;81;467;52;15;36;1;t2470;2020-11-23
śląskie;Piekary Śląskie;4;0.73;1.0;0.0;1.0;59;370;48;7;40;1;t2471;2020-11-23
śląskie;Ruda Śląska;20;1.46;;;;184;1140;147;22;123;2;t2472;2020-11-23
śląskie;Rybnik;40;2.9;;;;107;1058;165;45;116;4;t2473;2020-11-23
śląskie;Siemianowice Śląskie;7;1.05;1.0;0.0;1.0;74;282;72;7;63;2;t2474;2020-11-23
śląskie;Sosnowiec;37;1.86;;;;193;1295;155;40;113;2;t2475;2020-11-23
śląskie;Świętochłowice;6;1.22;;;;48;286;36;9;27;0;t2476;2020-11-23
śląskie;Tychy;32;2.51;1.0;0.0;1.0;128;1023;123;40;81;2;t2477;2020-11-23
śląskie;Zabrze;90;5.24;1.0;0.0;1.0;168;1198;252;93;155;4;t2478;2020-11-23
śląskie;Żory;5;0.8;;;;74;658;43;6;37;0;t2479;2020-11-23
świętokrzyskie;buski;17;2.38;;;;33;562;67;17;47;3;t2601;2020-11-23
świętokrzyskie;jędrzejowski;19;2.23;3.0;0.0;3.0;52;659;73;21;43;9;t2602;2020-11-23
świętokrzyskie;kazimierski;6;1.79;;;;13;225;27;6;17;4;t2603;2020-11-23
świętokrzyskie;kielecki;45;2.13;;;;121;1113;165;47;109;9;t2604;2020-11-23
świętokrzyskie;konecki;49;6.16;1.0;0.0;1.0;39;554;147;50;90;7;t2605;2020-11-23
świętokrzyskie;opatowski;9;1.74;3.0;0.0;3.0;33;453;42;11;27;4;t2606;2020-11-23
świętokrzyskie;ostrowiecki;28;2.58;1.0;0.0;1.0;90;891;75;32;36;7;t2607;2020-11-23
świętokrzyskie;pińczowski;9;2.33;;;;21;200;36;12;22;2;t2608;2020-11-23
świętokrzyskie;sandomierski;9;1.17;;;;60;670;71;9;61;1;t2609;2020-11-23
świętokrzyskie;skarżyski;33;4.49;;;;60;446;100;35;62;3;t2610;2020-11-23
świętokrzyskie;starachowicki;46;5.16;7.0;0.0;7.0;106;1070;195;52;126;17;t2611;2020-11-23
świętokrzyskie;staszowski;20;2.79;1.0;0.0;1.0;44;465;88;21;60;7;t2612;2020-11-23
świętokrzyskie;włoszczowski;9;2.0;;;;23;270;33;9;20;4;t2613;2020-11-23
świętokrzyskie;Kielce;60;3.09;1.0;0.0;1.0;137;1096;262;65;184;13;t2661;2020-11-23
warmińsko-mazurskie;bartoszycki;30;5.27;1.0;0.0;1.0;123;771;99;32;61;6;t2801;2020-11-23
warmińsko-mazurskie;braniewski;12;2.93;1.0;0.0;1.0;77;472;49;13;35;1;t2802;2020-11-23
warmińsko-mazurskie;działdowski;45;6.93;;;;101;988;149;48;93;8;t2803;2020-11-23
warmińsko-mazurskie;elbląski;5;0.88;;;;119;750;51;5;43;3;t2804;2020-11-23
warmińsko-mazurskie;ełcki;42;4.58;2.0;0.0;2.0;130;1224;116;43;70;3;t2805;2020-11-23
warmińsko-mazurskie;giżycki;13;2.3;;;;90;581;58;14;39;5;t2806;2020-11-23
warmińsko-mazurskie;iławski;18;1.94;;;;154;832;118;18;100;0;t2807;2020-11-23
warmińsko-mazurskie;kętrzyński;7;1.13;4.0;0.0;4.0;72;334;39;8;31;0;t2808;2020-11-23
warmińsko-mazurskie;lidzbarski;14;3.41;;;;94;516;52;16;35;1;t2809;2020-11-23
warmińsko-mazurskie;mrągowski;8;1.61;1.0;0.0;1.0;64;514;40;8;32;0;t2810;2020-11-23
warmińsko-mazurskie;nidzicki;8;2.44;2.0;0.0;2.0;68;334;39;9;27;3;t2811;2020-11-23
warmińsko-mazurskie;nowomiejski;2;0.46;;;;45;588;50;2;47;1;t2812;2020-11-23
warmińsko-mazurskie;olecki;5;1.47;2.0;0.0;2.0;42;452;18;6;12;0;t2813;2020-11-23
warmińsko-mazurskie;olsztyński;52;4.09;;;;206;1546;201;64;132;5;t2814;2020-11-23
warmińsko-mazurskie;ostródzki;14;1.35;3.0;0.0;3.0;140;1174;90;16;74;0;t2815;2020-11-23
warmińsko-mazurskie;piski;50;8.94;3.0;0.0;3.0;88;542;111;52;58;1;t2816;2020-11-23
warmińsko-mazurskie;szczycieński;21;3.03;;;;144;685;72;23;49;0;t2817;2020-11-23
warmińsko-mazurskie;gołdapski;1;0.38;;;;15;420;7;1;6;0;t2818;2020-11-23
warmińsko-mazurskie;węgorzewski;4;1.77;3.0;0.0;3.0;33;347;19;5;13;1;t2819;2020-11-23
warmińsko-mazurskie;Elbląg;37;3.11;2.0;2.0;0.0;269;1596;144;39;101;4;t2861;2020-11-23
warmińsko-mazurskie;Olsztyn;88;5.12;7.0;0.0;7.0;383;1620;344;100;239;5;t2862;2020-11-23
wielkopolskie;chodzieski;5;1.06;;;;54;617;14;7;7;0;t3001;2020-11-23
wielkopolskie;czarnkowsko-trzcianecki;22;2.53;3.0;0.0;3.0;134;1235;60;30;29;1;t3002;2020-11-23
wielkopolskie;gnieźnieński;36;2.48;1.0;0.0;1.0;233;1676;131;38;89;4;t3003;2020-11-23
wielkopolskie;gostyński;13;1.71;;;;39;529;41;14;26;1;t3004;2020-11-23
wielkopolskie;grodziski;5;0.96;;;;62;874;42;6;36;0;t3005;2020-11-23
wielkopolskie;jarociński;18;2.52;1.0;0.0;1.0;67;703;59;20;38;1;t3006;2020-11-23
wielkopolskie;kaliski;2;0.24;1.0;0.0;1.0;43;638;44;3;41;0;t3007;2020-11-23
wielkopolskie;kępiński;13;2.3;;;;65;682;47;15;29;3;t3008;2020-11-23
wielkopolskie;kolski;6;0.69;1.0;0.0;1.0;61;369;71;9;62;0;t3009;2020-11-23
wielkopolskie;koniński;7;0.54;;;;120;1588;38;9;29;0;t3010;2020-11-23
wielkopolskie;kościański;5;0.63;1.0;0.0;1.0;109;841;66;6;60;0;t3011;2020-11-23
wielkopolskie;krotoszyński;4;0.52;1.0;0.0;1.0;80;964;34;4;30;0;t3012;2020-11-23
wielkopolskie;leszczyński;2;0.35;;;;64;860;16;2;14;0;t3013;2020-11-23
wielkopolskie;międzychodzki;3;0.82;;;;26;361;32;3;29;0;t3014;2020-11-23
wielkopolskie;nowotomyski;13;1.72;;;;107;1408;48;16;32;0;t3015;2020-11-23
wielkopolskie;obornicki;19;3.18;;;;89;1159;73;20;49;4;t3016;2020-11-23
wielkopolskie;ostrowski;10;0.62;;;;134;1083;81;15;56;10;t3017;2020-11-23
wielkopolskie;ostrzeszowski;15;2.71;;;;50;538;38;15;23;0;t3018;2020-11-23
wielkopolskie;pilski;15;1.1;;;;231;1882;52;16;35;1;t3019;2020-11-23
wielkopolskie;pleszewski;2;0.32;;;;45;764;17;2;15;0;t3020;2020-11-23
wielkopolskie;poznański;136;3.37;21.0;0.0;21.0;754;4669;414;148;249;17;t3021;2020-11-23
wielkopolskie;rawicki;5;0.83;1.0;0.0;1.0;55;631;27;5;22;0;t3022;2020-11-23
wielkopolskie;słupecki;24;4.07;1.0;0.0;1.0;79;715;52;24;26;2;t3023;2020-11-23
wielkopolskie;szamotulski;17;1.85;;;;143;1445;76;20;55;1;t3024;2020-11-23
wielkopolskie;średzki;28;4.74;;;;66;949;64;28;33;3;t3025;2020-11-23
wielkopolskie;śremski;8;1.3;1.0;0.0;1.0;65;836;47;8;38;1;t3026;2020-11-23
wielkopolskie;turecki;9;1.07;;;;62;870;48;12;34;2;t3027;2020-11-23
wielkopolskie;wągrowiecki;6;0.85;1.0;0.0;1.0;82;852;41;9;30;2;t3028;2020-11-23
wielkopolskie;wolsztyński;3;0.52;1.0;0.0;1.0;49;760;28;3;22;3;t3029;2020-11-23
wielkopolskie;wrzesiński;21;2.69;3.0;0.0;3.0;160;1331;64;26;36;2;t3030;2020-11-23
wielkopolskie;złotowski;6;0.87;3.0;1.0;2.0;95;864;63;18;44;1;t3031;2020-11-23
wielkopolskie;Kalisz;12;1.2;;;;97;581;86;12;73;1;t3061;2020-11-23
wielkopolskie;Konin;2;0.27;;;;107;820;28;2;25;1;t3062;2020-11-23
wielkopolskie;Leszno;9;1.42;;;;68;654;43;9;34;0;t3063;2020-11-23
wielkopolskie;Poznań;148;2.77;;;;765;4534;697;160;512;25;t3064;2020-11-23
zachodniopomorskie;białogardzki;3;0.63;;;;70;465;28;11;16;1;t3201;2020-11-23
zachodniopomorskie;choszczeński;9;1.87;1.0;0.0;1.0;33;373;37;12;25;0;t3202;2020-11-23
zachodniopomorskie;drawski;28;4.93;2.0;0.0;2.0;69;648;47;28;19;0;t3203;2020-11-23
zachodniopomorskie;goleniowski;28;3.4;1.0;0.0;1.0;137;1278;80;29;49;2;t3204;2020-11-23
zachodniopomorskie;gryficki;10;1.67;;;;58;571;45;11;29;5;t3205;2020-11-23
zachodniopomorskie;gryfiński;31;3.8;2.0;2.0;0.0;114;680;94;33;58;3;t3206;2020-11-23
zachodniopomorskie;kamieński;3;0.64;;;;53;436;22;4;17;1;t3207;2020-11-23
zachodniopomorskie;kołobrzeski;11;1.39;1.0;0.0;1.0;72;668;92;21;69;2;t3208;2020-11-23
zachodniopomorskie;koszaliński;6;0.9;1.0;0.0;1.0;83;559;68;7;59;2;t3209;2020-11-23
zachodniopomorskie;myśliborski;15;2.29;2.0;0.0;2.0;80;682;71;17;53;1;t3210;2020-11-23
zachodniopomorskie;policki;17;2.09;1.0;0.0;1.0;110;951;81;19;61;1;t3211;2020-11-23
zachodniopomorskie;pyrzycki;9;2.29;1.0;0.0;1.0;50;435;30;9;19;2;t3212;2020-11-23
zachodniopomorskie;sławieński;9;1.61;2.0;0.0;2.0;58;813;44;10;34;0;t3213;2020-11-23
zachodniopomorskie;stargardzki;59;4.91;2.0;1.0;1.0;183;1472;125;63;59;3;t3214;2020-11-23
zachodniopomorskie;szczecinecki;41;5.3;2.0;1.0;1.0;146;793;111;42;63;6;t3215;2020-11-23
zachodniopomorskie;świdwiński;4;0.86;4.0;0.0;4.0;51;346;23;5;17;1;t3216;2020-11-23
zachodniopomorskie;wałecki;21;3.97;;;;81;685;30;21;9;0;t3217;2020-11-23
zachodniopomorskie;łobeski;16;4.38;;;;49;412;41;16;21;4;t3218;2020-11-23
zachodniopomorskie;Koszalin;22;2.06;3.0;0.0;3.0;122;788;169;30;132;7;t3261;2020-11-23
zachodniopomorskie;Szczecin;110;2.74;14.0;1.0;13.0;637;3339;568;126;426;16;t3262;2020-11-23
zachodniopomorskie;Świnoujście;8;1.96;;;;53;317;35;8;25;2;t3263;2020-11-23
