wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
śląskie;Piekary Śląskie;23;4.19;0;0;0;20;405;102;33;68;1;t2471;2020-11-26
śląskie;Ruda Śląska;52;3.79;1;0;1;76;1172;225;55;168;2;t2472;2020-11-26
śląskie;Rybnik;32;2.32;1;0;1;65;985;162;34;125;3;t2473;2020-11-26
śląskie;Siemianowice Śląskie;19;2.85;1;0;1;27;298;90;21;66;3;t2474;2020-11-26
śląskie;Sosnowiec;71;3.57;1;0;1;128;1352;359;72;281;6;t2475;2020-11-26
śląskie;Świętochłowice;16;3.24;1;0;1;33;319;61;16;45;0;t2476;2020-11-26
śląskie;Tychy;61;4.79;0;0;0;80;1064;204;66;128;10;t2477;2020-11-26
śląskie;Zabrze;56;3.26;2;0;2;83;1217;320;58;260;2;t2478;2020-11-26
śląskie;Żory;17;2.71;1;0;1;29;599;74;19;51;4;t2479;2020-11-26
świętokrzyskie;buski;25;3.5;0;0;0;15;495;80;28;48;4;t2601;2020-11-26
świętokrzyskie;jędrzejowski;19;2.23;0;0;0;23;614;85;20;60;5;t2602;2020-11-26
świętokrzyskie;kazimierski;2;0.6;0;0;0;8;209;53;2;49;2;t2603;2020-11-26
świętokrzyskie;kielecki;55;2.6;0;0;0;47;1067;195;61;128;6;t2604;2020-11-26
świętokrzyskie;konecki;51;6.41;4;0;4;20;522;191;53;124;14;t2605;2020-11-26
świętokrzyskie;opatowski;10;1.93;4;0;4;14;406;44;10;31;3;t2606;2020-11-26
świętokrzyskie;ostrowiecki;50;4.61;3;0;3;63;853;117;54;53;10;t2607;2020-11-26
świętokrzyskie;pińczowski;17;4.39;0;0;0;10;174;50;17;28;5;t2608;2020-11-26
świętokrzyskie;sandomierski;25;3.26;0;0;0;33;641;116;29;79;8;t2609;2020-11-26
świętokrzyskie;skarżyski;36;4.89;3;1;2;19;443;129;39;73;17;t2610;2020-11-26
świętokrzyskie;starachowicki;35;3.93;0;0;0;39;911;102;39;56;7;t2611;2020-11-26
świętokrzyskie;staszowski;13;1.82;4;0;4;16;390;64;13;46;5;t2612;2020-11-26
świętokrzyskie;włoszczowski;8;1.78;1;0;1;10;257;29;10;15;4;t2613;2020-11-26
świętokrzyskie;Kielce;60;3.09;0;0;0;53;930;251;65;181;5;t2661;2020-11-26
warmińsko-mazurskie;bartoszycki;78;13.71;5;0;5;87;923;188;80;105;3;t2801;2020-11-26
warmińsko-mazurskie;braniewski;33;8.06;3;0;3;52;610;65;34;31;0;t2802;2020-11-26
warmińsko-mazurskie;działdowski;67;10.31;0;0;0;32;1082;179;72;100;7;t2803;2020-11-26
warmińsko-mazurskie;elbląski;62;10.87;0;0;0;42;835;112;63;49;0;t2804;2020-11-26
warmińsko-mazurskie;ełcki;23;2.51;7;0;7;56;1236;79;25;53;1;t2805;2020-11-26
warmińsko-mazurskie;giżycki;38;6.73;0;0;0;71;708;109;38;63;8;t2806;2020-11-26
warmińsko-mazurskie;iławski;64;6.89;2;0;2;91;1092;170;65;101;4;t2807;2020-11-26
warmińsko-mazurskie;kętrzyński;24;3.87;0;0;0;28;413;72;24;45;3;t2808;2020-11-26
warmińsko-mazurskie;lidzbarski;37;9.02;0;0;0;45;580;87;37;48;2;t2809;2020-11-26
warmińsko-mazurskie;mrągowski;32;6.44;1;0;1;39;517;77;33;35;9;t2810;2020-11-26
warmińsko-mazurskie;nidzicki;33;10.08;5;0;5;18;415;84;33;49;2;t2811;2020-11-26
warmińsko-mazurskie;nowomiejski;14;3.2;0;0;0;25;612;71;16;49;6;t2812;2020-11-26
warmińsko-mazurskie;olecki;14;4.11;0;0;0;21;427;25;14;11;0;t2813;2020-11-26
warmińsko-mazurskie;olsztyński;93;7.31;0;0;0;130;1784;254;98;154;2;t2814;2020-11-26
warmińsko-mazurskie;ostródzki;54;5.2;1;0;1;69;1184;169;59;104;6;t2815;2020-11-26
warmińsko-mazurskie;piski;39;6.97;0;0;0;35;603;70;39;29;2;t2816;2020-11-26
warmińsko-mazurskie;szczycieński;39;5.63;1;0;1;63;773;93;39;54;0;t2817;2020-11-26
warmińsko-mazurskie;gołdapski;12;4.51;2;0;2;13;437;36;12;23;1;t2818;2020-11-26
warmińsko-mazurskie;węgorzewski;16;7.09;0;0;0;22;350;85;16;67;2;t2819;2020-11-26
warmińsko-mazurskie;Elbląg;132;11.08;3;0;3;121;1680;292;135;146;11;t2861;2020-11-26
warmińsko-mazurskie;Olsztyn;155;9.02;0;0;0;168;2043;521;164;349;8;t2862;2020-11-26
wielkopolskie;chodzieski;20;4.26;1;0;1;21;554;48;22;26;0;t3001;2020-11-26
wielkopolskie;czarnkowsko-trzcianecki;42;4.83;0;0;0;76;1308;102;44;54;4;t3002;2020-11-26
wielkopolskie;gnieźnieński;266;18.3;0;0;0;93;1806;421;266;152;3;t3003;2020-11-26
wielkopolskie;gostyński;19;2.5;0;0;0;22;457;60;20;40;0;t3004;2020-11-26
wielkopolskie;grodziski;42;8.09;1;0;1;28;819;99;43;55;1;t3005;2020-11-26
wielkopolskie;jarociński;26;3.64;1;0;1;29;734;70;28;40;2;t3006;2020-11-26
wielkopolskie;kaliski;21;2.53;0;0;0;23;566;101;22;79;0;t3007;2020-11-26
wielkopolskie;kępiński;27;4.78;0;0;0;33;662;79;28;50;1;t3008;2020-11-26
wielkopolskie;kolski;14;1.62;0;0;0;19;401;63;15;48;0;t3009;2020-11-26
wielkopolskie;koniński;57;4.38;0;0;0;71;1376;131;58;72;1;t3010;2020-11-26
wielkopolskie;kościański;20;2.53;2;0;2;42;824;134;21;112;1;t3011;2020-11-26
wielkopolskie;krotoszyński;22;2.85;0;0;0;37;828;76;25;48;3;t3012;2020-11-26
wielkopolskie;leszczyński;26;4.52;0;0;0;23;804;82;28;54;0;t3013;2020-11-26
wielkopolskie;międzychodzki;14;3.82;0;0;0;17;312;41;14;26;1;t3014;2020-11-26
wielkopolskie;nowotomyski;54;7.14;0;0;0;46;1221;111;54;52;5;t3015;2020-11-26
wielkopolskie;obornicki;45;7.52;1;0;1;56;1076;100;45;49;6;t3016;2020-11-26
wielkopolskie;ostrowski;44;2.72;4;4;0;53;972;164;45;111;8;t3017;2020-11-26
wielkopolskie;ostrzeszowski;15;2.71;0;0;0;12;490;44;16;25;3;t3018;2020-11-26
wielkopolskie;pilski;124;9.12;4;2;2;107;1858;288;130;149;9;t3019;2020-11-26
wielkopolskie;pleszewski;17;2.7;1;1;0;38;720;86;23;60;3;t3020;2020-11-26
wielkopolskie;poznański;290;7.19;0;0;0;396;5042;765;296;452;17;t3021;2020-11-26
wielkopolskie;rawicki;27;4.48;1;0;1;33;474;73;28;45;0;t3022;2020-11-26
wielkopolskie;słupecki;55;9.32;0;0;0;54;736;87;55;27;5;t3023;2020-11-26
wielkopolskie;szamotulski;37;4.03;0;0;0;81;1462;164;37;126;1;t3024;2020-11-26
wielkopolskie;średzki;55;9.32;1;1;0;35;935;145;57;84;4;t3025;2020-11-26
wielkopolskie;śremski;66;10.74;0;0;0;37;865;133;68;64;1;t3026;2020-11-26
wielkopolskie;turecki;29;3.46;1;0;1;33;738;78;33;44;1;t3027;2020-11-26
wielkopolskie;wągrowiecki;39;5.55;2;1;1;37;844;83;40;41;2;t3028;2020-11-26
wielkopolskie;wolsztyński;21;3.65;0;0;0;25;732;70;23;40;7;t3029;2020-11-26
wielkopolskie;wrzesiński;42;5.38;0;0;0;64;1349;130;45;80;5;t3030;2020-11-26
wielkopolskie;złotowski;70;10.1;0;0;0;54;988;139;74;63;2;t3031;2020-11-26
wielkopolskie;Kalisz;44;4.41;0;0;0;22;583;122;45;75;2;t3061;2020-11-26
wielkopolskie;Konin;44;6.01;0;0;0;41;759;153;49;102;2;t3062;2020-11-26
wielkopolskie;Leszno;37;5.84;3;1;2;28;599;90;38;51;1;t3063;2020-11-26
wielkopolskie;Poznań;305;5.71;2;0;2;440;4895;1088;322;750;16;t3064;2020-11-26
zachodniopomorskie;białogardzki;28;5.9;0;0;0;53;558;69;28;40;1;t3201;2020-11-26
zachodniopomorskie;choszczeński;12;2.5;3;2;1;22;373;36;12;23;1;t3202;2020-11-26
zachodniopomorskie;drawski;31;5.45;2;0;2;39;724;103;31;70;2;t3203;2020-11-26
zachodniopomorskie;goleniowski;33;4.01;1;1;0;77;1360;82;34;45;3;t3204;2020-11-26
zachodniopomorskie;gryficki;30;5.0;1;1;0;38;591;90;30;59;1;t3205;2020-11-26
zachodniopomorskie;gryfiński;60;7.35;4;1;3;44;795;128;61;59;8;t3206;2020-11-26
zachodniopomorskie;kamieński;21;4.48;0;0;0;20;508;65;29;35;1;t3207;2020-11-26
zachodniopomorskie;kołobrzeski;24;3.02;0;0;0;31;767;87;26;57;4;t3208;2020-11-26
zachodniopomorskie;koszaliński;27;4.06;0;0;0;52;586;125;29;93;3;t3209;2020-11-26
zachodniopomorskie;myśliborski;38;5.81;2;1;1;45;743;74;38;34;2;t3210;2020-11-26
zachodniopomorskie;policki;44;5.42;0;0;0;62;993;142;46;88;8;t3211;2020-11-26
zachodniopomorskie;pyrzycki;22;5.6;0;0;0;23;416;103;26;69;8;t3212;2020-11-26
zachodniopomorskie;sławieński;22;3.93;0;0;0;23;771;53;22;30;1;t3213;2020-11-26
zachodniopomorskie;stargardzki;52;4.33;0;0;0;97;1511;156;56;88;12;t3214;2020-11-26
zachodniopomorskie;szczecinecki;49;6.33;0;0;0;65;849;119;51;65;3;t3215;2020-11-26
zachodniopomorskie;świdwiński;21;4.51;0;0;0;36;404;45;22;23;0;t3216;2020-11-26
zachodniopomorskie;wałecki;32;6.05;3;0;3;41;665;75;34;37;4;t3217;2020-11-26
zachodniopomorskie;łobeski;7;1.92;0;0;0;27;434;21;7;11;3;t3218;2020-11-26
zachodniopomorskie;Koszalin;46;4.3;2;1;1;74;830;229;48;181;0;t3261;2020-11-26
zachodniopomorskie;Szczecin;298;7.43;4;0;4;363;3818;881;310;542;29;t3262;2020-11-26
zachodniopomorskie;Świnoujście;19;4.65;0;0;0;27;369;68;20;46;2;t3263;2020-11-26
